country,date,GDP,Unemployment,Exports,Imports
SK,01/01/2006,14.50024017,14.63333333,10.222721,11.660622
SK,01/04/2006,14.83787735,13.7,10.774525,12.01017
SK,01/07/2006,15.12195991,13.06666667,11.804001,13.074183
SK,01/10/2006,15.54432856,12.36666667,12.013039,13.056715
SK,01/01/2007,15.87398832,11.43333333,12.482868,13.34968
SK,01/04/2007,16.26786057,11.33333333,12.435762,13.366021
SK,01/07/2007,16.65379999,11.43333333,12.845098,13.552182
SK,01/10/2007,17.70845113,10.66666667,13.53001,14.353746
SK,01/01/2008,17.22149925,10.3,13.756315,14.818778
SK,01/04/2008,17.43446092,10.1,13.44206,14.728146
SK,01/07/2008,17.67595012,9.066666667,13.27092,14.094044
SK,01/10/2008,17.87971771,8.9,12.368542,13.224539
SK,01/01/2009,16.19709644,10.16666667,10.27074,11.390934
SK,01/04/2009,16.45084094,11.4,10.72656,10.986096
SK,01/07/2009,16.71514009,12.73333333,11.259798,11.643307
SK,01/10/2009,17.01813253,14.06666667,11.932803,12.093049
SK,01/01/2010,17.28494706,14.93333333,12.185594,12.725892
SK,01/04/2010,17.46930631,14.7,12.628033,13.027659
SK,01/07/2010,17.65410072,14.36666667,13.101388,13.851879
SK,01/10/2010,17.77042191,13.93333333,13.935457,14.170476
SK,01/01/2011,17.8510703,13.76666667,14.266136,14.57339
SK,01/04/2011,17.98989208,13.6,14.124211,14.679249
SK,01/07/2011,18.09338964,13.53333333,14.252544,14.326038
SK,01/10/2011,18.25465497,13.8,14.719357,14.400889
SK,01/01/2012,18.34183903,13.86666667,14.987848,14.494383
SK,01/04/2012,18.39091091,13.9,15.717126,14.777019
SK,01/07/2012,18.42022541,13.93333333,16.064622,15.159583
SK,01/10/2012,18.40459865,14.2,15.837863,14.769493
SK,01/01/2013,18.39788521,14.36666667,15.894291,15.095004
SK,01/04/2013,18.45694011,14.4,16.665734,15.400493
SK,01/07/2013,18.54357033,14.2,16.709677,15.792745
SK,01/10/2013,18.65263535,14.06666667,17.100658,16.24252
SK,01/01/2014,18.78222512,13.8,17.588562,16.604909
SK,01/04/2014,18.92225034,13.46666667,17.152994,16.233747
SK,01/07/2014,19.09423145,12.96666667,17.089863,16.277442
SK,01/10/2014,19.29053009,12.5,16.991614,16.257889
SK,01/01/2015,19.61812161,12.2,18.451569,17.568385
SK,01/04/2015,19.84890661,11.6,18.178448,17.583425
SK,01/07/2015,20.0713728,11.3,18.289999,17.764392
SK,01/10/2015,20.21979699,10.83333333,18.475786,18.027091
SK,01/01/2016,20.24579163,10.33333333,18.585128,17.887057
SK,01/04/2016,20.3026284,9.866666667,19.566053,19.039178
SK,01/07/2016,20.38702568,9.5,19.20498,18.465399
SK,01/10/2016,20.51627329,9.033333333,19.731899,18.98126
SK,01/01/2017,20.68487586,8.633333333,19.963779,19.34723
SK,01/04/2017,20.8846723,8.3,19.512105,18.893841
SK,01/07/2017,21.05861547,7.9,19.848448,19.450587
SK,01/10/2017,21.30484838,7.6,20.543236,19.587343
SK,01/01/2018,21.48961285,7.133333333,20.352594,19.671186
SK,01/04/2018,21.73120227,6.7,21.165291,20.261364
SK,01/07/2018,21.93976886,6.333333333,21.106994,20.321081
SK,01/10/2018,22.04308302,6,21.47452,20.832492
SK,01/01/2019,22.18288981,5.866666667,22.161237,20.937957
SK,01/04/2019,22.26636014,5.766666667,20.980685,20.551992
SK,01/07/2019,22.35537136,5.766666667,21.067332,20.955011
SK,01/10/2019,22.49068569,5.633333333,21.339577,20.711229
SI,01/01/1994,..,..,..,..
SI,01/04/1994,..,..,..,..
SI,01/07/1994,..,..,..,..
SI,01/10/1994,..,..,..,..
SI,01/01/1995,5.678097244,..,2.257276875,2.258439585
SI,01/04/1995,5.692099964,..,2.206832857,2.352437884
SI,01/07/1995,5.70457092,..,2.170989503,2.285810898
SI,01/10/1995,5.718367029,..,2.194089564,2.428358492
SI,01/01/1996,5.756775973,7.1,2.191976431,2.343200529
SI,01/04/1996,5.821237112,6.966666667,2.27327958,2.363481802
SI,01/07/1996,5.896484753,6.766666667,2.293990966,2.435703769
SI,01/10/1996,6.000119964,6.8,2.322517007,2.411772725
SI,01/01/1997,6.032531618,6.733333333,2.333415995,2.510989302
SI,01/04/1997,6.166545932,6.8,2.557665077,2.694010961
SI,01/07/1997,6.222276424,7.066666667,2.567762726,2.707895723
SI,01/10/1997,6.246059366,7.133333333,2.643235868,2.713917424
SI,01/01/1998,6.284768282,7.333333333,2.654623923,2.907924524
SI,01/04/1998,6.329061633,7.4,2.710718566,2.838232839
SI,01/07/1998,6.383083629,7.4,2.73940142,2.91293899
SI,01/10/1998,6.430558649,7.4,2.739521872,2.985835876
SI,01/01/1999,6.538177572,7.233333333,2.676319296,2.986718313
SI,01/04/1999,6.815544197,7.533333333,2.717579866,3.390233747
SI,01/07/1999,6.640179147,7.6,2.763004494,3.001536865
SI,01/10/1999,6.755374375,7.333333333,2.884960748,3.207632537
SI,01/01/2000,6.827853912,6.8,3.00242401,3.303828256
SI,01/04/2000,6.926023349,7.166666667,3.111980309,3.342012867
SI,01/07/2000,7.008721933,6.8,3.16382784,3.4972194
SI,01/10/2000,7.058351251,6.233333333,3.282345948,3.423736243
SI,01/01/2001,7.143541936,6.066666667,3.376985338,3.4651859
SI,01/04/2001,7.165649883,5.933333333,3.317520859,3.509533155
SI,01/07/2001,7.207771237,6.066666667,3.388768767,3.579395548
SI,01/10/2001,7.276890446,6.7,3.411293229,3.532700883
SI,01/01/2002,7.375262934,6.566666667,3.561062191,3.638792552
SI,01/04/2002,7.367828597,6.233333333,3.58327776,3.676456777
SI,01/07/2002,7.452178692,6.233333333,3.665001361,3.736796357
SI,01/10/2002,7.577870417,6.333333333,3.705094553,3.795901647
SI,01/01/2003,7.574999099,6.666666667,3.650619436,3.799845881
SI,01/04/2003,7.592025494,6.8,3.662619744,3.914004971
SI,01/07/2003,7.699552557,6.8,3.777677428,4.017888843
SI,01/10/2003,7.747772438,6.533333333,3.832224344,4.021077195
SI,01/01/2004,7.826260599,6.5,3.899698108,4.130579474
SI,01/04/2004,7.9221852,6.333333333,4.181734945,4.574725251
SI,01/07/2004,7.998683522,6.166666667,4.308568974,4.558349323
SI,01/10/2004,8.02897492,6.3,4.343824613,4.546611082
SI,01/01/2005,8.107758413,6.433333333,4.359644372,4.543106432
SI,01/04/2005,8.244142797,6.033333333,4.594029023,4.67200274
SI,01/07/2005,8.315255193,6.566666667,4.868297245,4.870660058
SI,01/10/2005,8.463258436,7.1,4.928084414,5.152062449
SI,01/01/2006,8.524897262,6.533333333,5.129817421,5.197856856
SI,01/04/2006,8.707893411,6.166666667,5.314238499,5.276016691
SI,01/07/2006,8.85528594,5.733333333,5.402844693,5.417188461
SI,01/10/2006,9.050530245,5.466666667,5.673495831,5.861862634
SI,01/01/2007,9.218359503,5.266666667,5.983501181,6.099181768
SI,01/04/2007,9.33577858,4.833333333,6.088966818,6.306569824
SI,01/07/2007,9.524514739,4.6,6.242785057,6.543158443
SI,01/10/2007,9.544817583,4.666666667,6.225364157,6.55562366
SI,01/01/2008,9.697471519,4.7,6.57163979,6.745963645
SI,01/04/2008,9.854344652,4.366666667,6.586067397,6.828050943
SI,01/07/2008,9.801036493,4.266666667,6.427212831,6.766308359
SI,01/10/2008,9.435706063,4.266666667,5.880947683,6.13256718
SI,01/01/2009,9.019261022,4.9,5.199905296,5.208588393
SI,01/04/2009,8.921110019,5.8,5.149612526,5.217868206
SI,01/07/2009,8.942258326,6.466666667,5.287652455,5.515516675
SI,01/10/2009,8.930575348,6.433333333,5.470132875,5.497960038
SI,01/01/2010,8.919928325,6.7,5.558714498,5.482899882
SI,01/04/2010,9.077374965,7.4,5.734784141,5.675918717
SI,01/07/2010,9.101623968,7.366666667,5.941962661,5.770906698
SI,01/10/2010,9.14957585,7.666666667,5.969093113,5.902916959
SI,01/01/2011,9.20826857,8,6.143065114,5.995161299
SI,01/04/2011,9.162344519,7.966666667,6.24217191,6.073376887
SI,01/07/2011,9.146077391,8.166666667,6.247250073,6.147137864
SI,01/10/2011,9.151944148,8.666666667,6.305224762,5.975297105
SI,01/01/2012,9.092501355,8.1,6.249854752,5.973211544
SI,01/04/2012,8.934087349,8.5,6.322800998,5.889775856
SI,01/07/2012,8.950813881,9.5,6.309163374,5.791244793
SI,01/10/2012,8.772030798,9.533333333,6.342828338,5.83197407
SI,01/01/2013,8.788581385,10.5,6.396078644,5.906244588
SI,01/04/2013,8.81454078,10.7,6.438830338,5.958820209
SI,01/07/2013,8.814839064,9.7,6.517964517,5.951389861
SI,01/10/2013,8.986808019,9.733333333,6.596614944,6.110564633
SI,01/01/2014,8.992416639,10.2,6.629874194,6.138588345
SI,01/04/2014,9.070293821,9.566666667,6.726479682,6.147202795
SI,01/07/2014,9.124251538,9.533333333,6.98070421,6.261746288
SI,01/10/2014,9.136303409,9.666666667,7.076148078,6.293264555
SI,01/01/2015,9.180351253,9.233333333,7.047991348,6.360966651
SI,01/04/2015,9.243965543,9.433333333,7.093015492,6.417241253
SI,01/07/2015,9.297962264,8.8,7.192552998,6.511205898
SI,01/10/2015,9.310863336,8.5,7.233585368,6.489075449
SI,01/01/2016,9.412608521,8.366666667,7.569698953,6.741474782
SI,01/04/2016,9.518849287,7.966666667,7.574201469,6.855284992
SI,01/07/2016,9.611800046,7.566666667,7.665239804,6.936047079
SI,01/10/2016,9.687330148,8.133333333,7.800495141,7.118470705
SI,01/01/2017,9.855392692,7.333333333,8.150754845,7.330910224
SI,01/04/2017,9.989247006,6.666666667,8.288612484,7.489612905
SI,01/07/2017,10.07009032,6.4,8.647194615,7.723506836
SI,01/10/2017,10.28158828,5.9,8.845501967,7.993763223
SI,01/01/2018,10.31174405,5.566666667,8.815480953,8.042649053
SI,01/04/2018,10.42939525,5.4,8.997374287,8.120108247
SI,01/07/2018,10.53730834,5.066666667,8.999160799,8.072690568
SI,01/10/2018,10.61841821,4.466666667,9.253988051,8.377463021
SI,01/01/2019,10.67611024,4.466666667,9.377492479,8.491173363
SI,01/04/2019,10.67157405,4.366666667,9.466275779,8.529083927
SI,01/07/2019,10.75403671,4.8,9.408612277,8.58600078
SI,01/10/2019,10.79827564,4.1,9.333763308,8.322534959
ES,01/01/1994,..,22.23333333,..,..
ES,01/04/1994,..,22.2,..,..
ES,01/07/1994,..,22.03333333,..,..
ES,01/10/1994,..,21.73333333,..,..
ES,01/01/1995,177.507,21.16666667,35.032,35.077
ES,01/04/1995,178.608,20.56666667,34.988,35.177
ES,01/07/1995,179.329,20.8,35.984,35.877
ES,01/10/1995,180.692,20.63333333,36.527,36.218
ES,01/01/1996,181.76,20.33333333,37.843,36.741
ES,01/04/1996,183.102,20.13333333,38.335,37.409
ES,01/07/1996,184.671,19.86666667,39.973,39.269
ES,01/10/1996,185.656,19.3,40.593,39.332
ES,01/01/1997,187.541,18.7,42.076,40.621
ES,01/04/1997,189.242,18.7,43.592,41.453
ES,01/07/1997,191.493,18.4,46.918,43.843
ES,01/10/1997,194.134,17.8,46.715,46.521
ES,01/01/1998,195.835,16.83333333,47.285,45.856
ES,01/04/1998,198.044,16.66666667,49.094,48.175
ES,01/07/1998,199.915,16.43333333,48.765,49.458
ES,01/10/1998,202.111,15.7,48.763,53.163
ES,01/01/1999,204.129,14.33333333,51.141,52.49
ES,01/04/1999,206.55,13.53333333,51.526,55.371
ES,01/07/1999,209.296,13.46666667,52.902,56.509
ES,01/10/1999,211.67,13.06666667,53.988,59.204
ES,01/01/2000,215.056,12.46666667,55.67,59.843
ES,01/04/2000,217.749,11.93333333,58.036,61.124
ES,01/07/2000,220.099,11.8,58.11,61.582
ES,01/10/2000,222.367,11.46666667,59.616,62.423
ES,01/01/2001,224.728,10.66666667,60.743,63.618
ES,01/04/2001,226.389,10.5,60.409,64.074
ES,01/07/2001,228.499,10.53333333,60.234,63.528
ES,01/10/2001,230.08,10.6,59.168,62.706
ES,01/01/2002,231.059,11.26666667,60.183,64.834
ES,01/04/2002,232.942,11.26666667,60.176,64.247
ES,01/07/2002,234.378,11.73333333,61.072,65.824
ES,01/10/2002,236.161,11.6,62.546,68.359
ES,01/01/2003,238.359,11.66666667,62.378,66.792
ES,01/04/2003,239.601,11.4,63.051,69.023
ES,01/07/2003,241.181,11.53333333,63.216,70.654
ES,01/10/2003,243.266,11.36666667,64.037,72.677
ES,01/01/2004,244.733,11.2,65.232,74.739
ES,01/04/2004,247.124,11.2,66.116,75.924
ES,01/07/2004,249.448,10.96666667,65.948,76.928
ES,01/10/2004,251.155,10.53333333,66.263,78.543
ES,01/01/2005,253.607,9.9,66.169,79.256
ES,01/04/2005,255.844,9.4,67.22,82.532
ES,01/07/2005,258.318,8.633333333,67.267,82.625
ES,01/10/2005,260.937,8.7,67.886,83.027
ES,01/01/2006,263.925,8.733333333,68.666,85.764
ES,01/04/2006,266.483,8.5,70.18,88.09
ES,01/07/2006,268.959,8.266666667,69.852,88.335
ES,01/10/2006,271.545,8.266666667,72.543,92.144
ES,01/01/2007,274.029,8.2,74.583,94.61
ES,01/04/2007,276.485,7.966666667,75.24,95.46
ES,01/07/2007,278.605,8.233333333,76.537,96.64
ES,01/10/2007,280.396,8.6,76.247,96.821
ES,01/01/2008,281.001,9.3,76.914,96.418
ES,01/04/2008,281.308,10.4,75.556,93.231
ES,01/07/2008,280.79,11.53333333,76.43,89.767
ES,01/10/2008,276.258,13.83333333,70.963,82.991
ES,01/01/2009,269.06,16.73333333,64.068,71.35
ES,01/04/2009,269.031,17.86666667,65.584,72.178
ES,01/07/2009,269.599,18.2,68.645,76.35
ES,01/10/2009,269.544,18.73333333,69.068,76.198
ES,01/01/2010,269.468,19.33333333,69.766,76.487
ES,01/04/2010,269.872,19.96666667,71.495,78.647
ES,01/07/2010,269.734,20,73.792,78.697
ES,01/10/2010,269.915,20.2,76.544,80.598
ES,01/01/2011,269.494,20.5,78.681,80.469
ES,01/04/2011,268.64,20.76666667,78.709,77.906
ES,01/07/2011,266.899,21.73333333,78.814,78.083
ES,01/10/2011,265.168,22.63333333,79.227,76.114
ES,01/01/2012,262.683,23.53333333,77.76,75.303
ES,01/04/2012,260.158,24.6,78.435,73.645
ES,01/07/2012,258.832,25.3,81.434,73.421
ES,01/10/2012,256.858,25.83333333,80.753,71.964
ES,01/01/2013,256.037,26.23333333,81.49,71.515
ES,01/04/2013,255.813,26.23333333,83.103,72.813
ES,01/07/2013,255.673,26.2,83.864,74.186
ES,01/10/2013,256.099,25.76666667,83.864,75.187
ES,01/01/2014,257.04,25.26666667,84.669,76.816
ES,01/04/2014,258.231,24.6,85.824,77.897
ES,01/07/2014,260.142,24.2,88.256,79.473
ES,01/10/2014,262.375,23.76666667,88.613,79.482
ES,01/01/2015,265.386,23.13333333,89.09,80.924
ES,01/04/2015,268.233,22.5,89.534,81.571
ES,01/07/2015,270.674,21.66666667,91.521,83.798
ES,01/10/2015,273.297,20.96666667,92.211,83.3
ES,01/01/2016,275.149,20.36666667,93.272,82.97
ES,01/04/2016,276.303,20.1,94.947,84.974
ES,01/07/2016,278.754,19.33333333,95.839,84.3
ES,01/10/2016,280.049,18.7,97.761,86.082
ES,01/01/2017,282.162,18.16666667,99.452,88.878
ES,01/04/2017,285.062,17.36666667,100.121,88.554
ES,01/07/2017,286.581,16.8,100.662,90.526
ES,01/10/2017,288.558,16.6,103.018,92.855
ES,01/01/2018,289.977,16.16666667,103.412,93.05
ES,01/04/2018,291.558,15.43333333,103.248,94.166
ES,01/07/2018,293.021,14.9,102.264,92.818
ES,01/10/2018,294.661,14.5,103.171,92.619
ES,01/01/2019,296.336,14.23333333,104.206,93.454
ES,01/04/2019,297.463,14.2,105.884,93.955
ES,01/07/2019,298.667,14.23333333,105.979,95.301
ES,01/10/2019,299.892,13.83333333,106.583,94.518
SE,01/01/1994,663.752,9.733333333,173.112,170.315
SE,01/04/1994,670.82,9.366666667,177.866,178.818
SE,01/07/1994,678.246,9.233333333,180.362,178.742
SE,01/10/1994,688.544,9,193.335,191.535
SE,01/01/1995,696.503,8.833333333,201.488,190.04
SE,01/04/1995,701.309,8.7,202.926,192.318
SE,01/07/1995,704.959,8.666666667,201.833,195.778
SE,01/10/1995,710.892,8.966666667,203.557,197.186
SE,01/01/1996,714.852,9,205.294,195.235
SE,01/04/1996,710.875,9.5,211.699,197.796
SE,01/07/1996,714.589,9.733333333,210.385,200.547
SE,01/10/1996,718.085,9.933333333,218.456,208.701
SE,01/01/1997,724.915,10.26666667,228.712,214.911
SE,01/04/1997,733.337,10.3,240.738,224.47
SE,01/07/1997,740.087,9.733333333,244.603,227.886
SE,01/10/1997,753.451,9.133333333,252.747,236.785
SE,01/01/1998,757.024,8.666666667,255.37,245.822
SE,01/04/1998,767.264,8.6,257.845,249.495
SE,01/07/1998,772.414,8,265.488,251.17
SE,01/10/1998,779.807,7.466666667,272.589,255.25
SE,01/01/1999,789.663,7.1,271.254,255.33
SE,01/04/1999,793.646,6.766666667,276.826,258.208
SE,01/07/1999,801.003,6.633333333,286.582,266.181
SE,01/10/1999,815.274,6.333333333,288.276,271.916
SE,01/01/2000,821.641,6.066666667,297.777,280.931
SE,01/04/2000,840.905,5.766666667,311.654,294.406
SE,01/07/2000,848.095,5.433333333,324.312,306.299
SE,01/10/2000,845.756,5.1,327.735,301.489
SE,01/01/2001,849.749,5.9,319.777,301.502
SE,01/04/2001,848.853,5.7,314.179,291.162
SE,01/07/2001,852.006,5.833333333,317.011,286.875
SE,01/10/2001,859.818,5.966666667,320.81,287.506
SE,01/01/2002,858.908,5.8,324.051,290.855
SE,01/04/2002,871.937,5.8,326.707,289.152
SE,01/07/2002,876.423,6.066666667,317.815,284.453
SE,01/10/2002,878.713,6.166666667,324.948,289.754
SE,01/01/2003,888.23,6.233333333,331.141,297.021
SE,01/04/2003,884.485,6.333333333,333.632,295.092
SE,01/07/2003,896.09,6.633333333,340.569,297.342
SE,01/10/2003,902.576,7.066666667,346.851,303.2
SE,01/01/2004,917.294,7.333333333,359.775,304.913
SE,01/04/2004,922.898,7.366666667,376.833,316.293
SE,01/07/2004,929.141,7.433333333,375.678,319.649
SE,01/10/2004,937.453,7.366666667,378.998,324.013
SE,01/01/2005,941.333,7.366666667,380.873,325.226
SE,01/04/2005,947.423,7.9,392.553,334.067
SE,01/07/2005,958.403,7.766666667,405.773,340.927
SE,01/10/2005,965.5,7.633333333,407.688,350.954
SE,01/01/2006,980.289,7.466666667,424.23,354.342
SE,01/04/2006,996.816,7.333333333,423.801,362.591
SE,01/07/2006,1007.784,6.9,434.737,370.528
SE,01/10/2006,1014.146,6.533333333,448.722,383.318
SE,01/01/2007,1025.333,6.433333333,442.3,385.953
SE,01/04/2007,1030.811,6.066666667,451.219,389.827
SE,01/07/2007,1038.01,5.966666667,456.351,405.792
SE,01/10/2007,1047.573,6.066666667,464.917,411.07
SE,01/01/2008,1043.401,5.866666667,474.715,419.164
SE,01/04/2008,1041.157,6,468.568,418.002
SE,01/07/2008,1035.626,6.166666667,464.874,411.534
SE,01/10/2008,996.083,6.7,433.316,387.289
SE,01/01/2009,987.381,7.433333333,400.357,353.738
SE,01/04/2009,985.468,8.366666667,386.455,335.183
SE,01/07/2009,983.402,8.666666667,396,351.332
SE,01/10/2009,985.679,8.8,395.8,360.35
SE,01/01/2010,1019.285,8.933333333,412.135,366.373
SE,01/04/2010,1036.887,8.766666667,430.662,385.345
SE,01/07/2010,1047.202,8.5,441.835,400.392
SE,01/10/2010,1063.507,8.1,454.322,401.867
SE,01/01/2011,1071.76,7.9,458.955,414.343
SE,01/04/2011,1073.433,7.8,460.946,417.507
SE,01/07/2011,1085.125,7.633333333,476.498,418.837
SE,01/10/2011,1072.117,7.766666667,461.011,413.959
SE,01/01/2012,1074.077,7.733333333,471.887,421.974
SE,01/04/2012,1075.624,7.866666667,480.13,424.83
SE,01/07/2012,1072.936,8.1,472.214,425.408
SE,01/10/2012,1068.088,8.166666667,464.191,418.812
SE,01/01/2013,1080.92,8.066666667,461.297,413.68
SE,01/04/2013,1079.851,8.033333333,467.613,423.403
SE,01/07/2013,1084.572,8,470.3,423.771
SE,01/10/2013,1093.982,7.966666667,467.82,426.062
SE,01/01/2014,1101.229,8.066666667,480.416,436.974
SE,01/04/2014,1110.959,7.933333333,486.978,449.334
SE,01/07/2014,1118.446,7.866666667,489.439,449.514
SE,01/10/2014,1128.072,7.8,494.627,461.121
SE,01/01/2015,1143.362,7.733333333,501.658,465.693
SE,01/04/2015,1154.822,7.633333333,507.517,464.673
SE,01/07/2015,1170.125,7.1,519.916,479.485
SE,01/10/2015,1178.706,7.1,526.766,490.096
SE,01/01/2016,1179.305,7.133333333,520.942,489.459
SE,01/04/2016,1178.536,6.9,517.383,489.967
SE,01/07/2016,1182.775,6.866666667,524.17,499.03
SE,01/10/2016,1192.533,6.866666667,535.159,500.034
SE,01/01/2017,1198.918,6.7,526.188,506.717
SE,01/04/2017,1213.095,6.733333333,551.625,518.505
SE,01/07/2017,1226.321,6.7,549.826,524.149
SE,01/10/2017,1228.193,6.533333333,565.323,530.02
SE,01/01/2018,1233.593,6.133333333,560.566,537.604
SE,01/04/2018,1243.073,6.3,566.002,538.086
SE,01/07/2018,1237.537,6.4,570.327,532.009
SE,01/10/2018,1252.125,6.4,593.519,554.836
SE,01/01/2019,1254.74,6.733333333,590.57,550.091
SE,01/04/2019,1255.522,6.533333333,590.213,548.986
SE,01/07/2019,1258.612,6.966666667,600.101,549.432
SE,01/10/2019,1258.32,6.866666667,586.049,539.446
CH,01/01/1994,112.6178158,4.881848087,47.33627959,40.25422183
CH,01/04/1994,112.2580761,4.796998247,46.55558151,43.22467606
CH,01/07/1994,113.0331238,4.67188278,46.96911732,41.77700514
CH,01/10/1994,113.4147963,4.47611518,49.37815594,44.48335911
CH,01/01/1995,112.7708401,4.303475663,49.07440988,44.92923372
CH,01/04/1995,113.07482,4.221415117,48.89280363,46.32819135
CH,01/07/1995,113.8788257,4.19802841,48.8036257,44.18811159
CH,01/10/1995,114.0073558,4.211889247,49.46813598,44.73280879
CH,01/01/1996,114.2850341,4.303696553,50.70214436,46.73886081
CH,01/04/1996,113.9622059,4.526003693,49.17185084,46.38550697
CH,01/07/1996,113.6479847,4.74843969,50.23191841,46.04586073
CH,01/10/1996,114.2580372,5.067975143,51.99602099,47.95455626
CH,01/01/1997,115.1116253,5.329655887,55.69797623,49.86328201
CH,01/04/1997,115.9362532,5.36404106,56.96463203,52.41442143
CH,01/07/1997,117.3221998,5.23099179,58.11183059,51.50872517
CH,01/10/1997,118.4012448,4.88063301,61.22483214,53.04648312
CH,01/01/1998,119.2018138,4.581925623,59.19849187,54.97156374
CH,01/04/1998,120.6275541,4.034100593,60.81372739,53.96568125
CH,01/07/1998,120.516924,3.546872993,58.86480372,51.92675992
CH,01/10/1998,120.1110239,3.271846823,58.988418,55.48563176
CH,01/01/1999,120.1790034,3.084228583,58.85617815,53.6115732
CH,01/04/1999,121.2595926,2.825741533,60.788942,55.18137016
CH,01/07/1999,122.0390537,2.600848143,62.39162745,55.83362708
CH,01/10/1999,124.9289775,2.37751018,63.21681115,59.36083405
CH,01/01/2000,125.8587177,1.99806367,65.86454772,59.81601419
CH,01/04/2000,126.412402,1.866663897,69.70921277,58.48018487
CH,01/07/2000,127.3813615,1.78565698,69.21251929,60.39745599
CH,01/10/2000,128.6348993,1.64159776,71.24095205,63.30022478
CH,01/01/2001,128.6669384,1.540423567,71.22131106,62.9796542
CH,01/04/2001,129.0118204,1.62261282,68.65496454,63.32108793
CH,01/07/2001,128.6103985,1.73442804,67.15262011,58.45381891
CH,01/10/2001,128.541947,1.921904333,69.05374172,58.20319137
CH,01/01/2002,128.8821056,2.14988408,66.27722547,60.38206211
CH,01/04/2002,128.9817029,2.389129803,68.06742459,60.48068711
CH,01/07/2002,129.2017456,2.658389977,68.4359608,58.86521724
CH,01/10/2002,128.7001127,2.99436769,67.49052084,58.29172495
CH,01/01/2003,127.8021113,3.344744567,65.47347288,60.04307245
CH,01/04/2003,128.1055192,3.657252907,66.31255931,58.0076188
CH,01/07/2003,129.3387701,3.842753003,67.04096963,60.16865037
CH,01/10/2003,130.9117254,3.93114108,68.59434987,61.11874349
CH,01/01/2004,131.7919654,3.945785157,71.57735493,60.41442693
CH,01/04/2004,132.3301795,3.883138233,73.90678314,61.08138003
CH,01/07/2004,132.6881042,3.85112226,72.73912484,62.927363
CH,01/10/2004,132.8911461,3.827500867,73.50676805,63.55538193
CH,01/01/2005,134.4906827,3.81004452,76.90037624,65.82809472
CH,01/04/2005,135.9973688,3.791633857,78.40173939,69.61824233
CH,01/07/2005,137.3552509,3.75591886,77.31951474,67.73248083
CH,01/10/2005,138.5960018,3.68645661,79.04602346,68.9625181
CH,01/01/2006,140.1237838,3.55025993,80.03929583,68.56708105
CH,01/04/2006,141.3472184,3.390661437,80.81878798,69.67625548
CH,01/07/2006,142.4997614,3.26478486,83.28570463,68.80241963
CH,01/10/2006,144.739886,3.119762883,87.90452224,73.74970659
CH,01/01/2007,145.9811678,2.951955603,88.92960578,72.03090258
CH,01/04/2007,147.5755969,2.803243047,93.22773785,74.21677236
CH,01/07/2007,148.7828331,2.70905308,97.24674254,76.32395201
CH,01/10/2007,149.7192786,2.611375223,89.99503174,75.28905534
CH,01/01/2008,151.0442517,2.522075063,95.38839925,79.67555761
CH,01/04/2008,152.0283918,2.53207425,97.81330683,75.81069582
CH,01/07/2008,152.2045271,2.559859147,101.5110329,77.79996705
CH,01/10/2008,149.2875276,2.72324956,88.57173588,78.80463723
CH,01/01/2009,146.9498325,3.103995587,82.17383747,80.91170107
CH,01/04/2009,146.9625825,3.58233502,85.59731519,71.04501096
CH,01/07/2009,148.4027406,3.9841773,87.11605756,73.33130908
CH,01/10/2009,148.7791805,4.125069543,90.16811371,74.97493122
CH,01/01/2010,150.3320958,3.742210953,97.27193417,77.58785712
CH,01/04/2010,151.7623385,3.612352113,95.31043126,81.96044271
CH,01/07/2010,152.4502544,3.450130727,95.01628436,81.53709548
CH,01/10/2010,153.5413985,3.260774773,100.8327407,82.94957333
CH,01/01/2011,154.244254,3.042325687,107.4136496,88.47498336
CH,01/04/2011,155.0200706,2.82296672,102.1014694,84.5027325
CH,01/07/2011,154.5020529,2.74454712,98.356825,88.90542386
CH,01/10/2011,155.464267,2.76579058,100.6660164,92.03964617
CH,01/01/2012,155.6115221,2.799286623,100.5702603,86.50732783
CH,01/04/2012,155.9674665,2.866324967,101.3161891,83.96348522
CH,01/07/2012,156.7710285,2.935406697,106.7107105,90.043747
CH,01/10/2012,157.1106212,3.023187293,104.6199113,84.71133435
CH,01/01/2013,157.7595681,3.102956297,108.7569396,92.93165825
CH,01/04/2013,158.9642331,3.156909287,134.8083792,107.1747993
CH,01/07/2013,160.0872971,3.185277593,119.2578599,98.90397749
CH,01/10/2013,160.4005635,3.196273303,113.3697391,92.97485483
CH,01/01/2014,161.545354,3.064642087,116.2964983,95.02754451
CH,01/04/2014,162.5428696,3.04049475,106.5975785,84.80786762
CH,01/07/2014,163.7907978,3.03746057,107.530794,88.4505354
CH,01/10/2014,165.1538267,3.03278689,116.5669577,93.37164641
CH,01/01/2015,164.6637143,3.072750547,112.7573993,95.68593789
CH,01/04/2015,164.6469356,3.162292287,109.6220741,89.72346547
CH,01/07/2015,165.6860998,3.212812527,116.338573,93.70261537
CH,01/10/2015,166.3020534,3.269683027,119.4055424,98.32532845
CH,01/01/2016,166.8865654,3.319001463,113.8729528,99.24574259
CH,01/04/2016,167.7280964,3.33031473,122.0033528,97.3790296
CH,01/07/2016,168.6897329,3.324320553,120.4627599,97.44385436
CH,01/10/2016,169.3156383,3.31184999,130.7067881,104.7448421
CH,01/01/2017,169.4521159,3.288956387,115.633005,99.40614842
